SP2T 10m SI - CAY2 - 33110 sn:33110 Sonde standard_33110_20220602_163303_H23cm.txt
Cadence d'enregistrement	0,5	s 
  VOIE:1 Profondeur 10m Unité=m
0,064	20/05/2022	12:15:19:936
0,064	20/05/2022	12:15:20:436
0,070	20/05/2022	12:15:20:936
0,070	20/05/2022	12:15:21:436
0,070	20/05/2022	12:15:21:936
0,070	20/05/2022	12:15:22:436
0,070	20/05/2022	12:15:22:936
0,070	20/05/2022	12:15:23:436
0,070	20/05/2022	12:15:23:936
0,070	20/05/2022	12:15:24:436
0,070	20/05/2022	12:15:24:936
0,070	20/05/2022	12:15:25:436
0,070	20/05/2022	12:15:25:936
0,070	20/05/2022	12:15:26:436
0,070	20/05/2022	12:15:26:936
0,070	20/05/2022	12:15:27:436
0,067	20/05/2022	12:15:27:936
0,067	20/05/2022	12:15:28:436
0,067	20/05/2022	12:15:28:936
0,067	20/05/2022	12:15:29:436
0,067	20/05/2022	12:15:29:936
0,067	20/05/2022	12:15:30:436
0,073	20/05/2022	12:15:30:936
0,073	20/05/2022	12:15:31:436
0,073	20/05/2022	12:15:31:936
0,073	20/05/2022	12:15:32:436
0,067	20/05/2022	12:15:32:936
0,067	20/05/2022	12:15:33:436
0,067	20/05/2022	12:15:33:936
0,067	20/05/2022	12:15:34:436
0,067	20/05/2022	12:15:34:936
0,067	20/05/2022	12:15:35:436
0,073	20/05/2022	12:15:35:936
0,073	20/05/2022	12:15:36:436
0,073	20/05/2022	12:15:36:936
0,073	20/05/2022	12:15:37:436
0,073	20/05/2022	12:15:37:936
0,073	20/05/2022	12:15:38:436
0,073	20/05/2022	12:15:38:936
0,073	20/05/2022	12:15:39:436
0,073	20/05/2022	12:15:39:936
0,073	20/05/2022	12:15:40:436
0,073	20/05/2022	12:15:40:936
0,073	20/05/2022	12:15:41:436
0,073	20/05/2022	12:15:41:936
0,073	20/05/2022	12:15:42:436
0,079	20/05/2022	12:15:42:936
0,082	20/05/2022	12:15:43:436
0,082	20/05/2022	12:15:43:936
0,082	20/05/2022	12:15:44:436
0,082	20/05/2022	12:15:44:936
0,082	20/05/2022	12:15:45:436
0,088	20/05/2022	12:15:45:936
0,091	20/05/2022	12:15:46:436
0,094	20/05/2022	12:15:46:936
0,094	20/05/2022	12:15:47:436
0,094	20/05/2022	12:15:47:936
0,094	20/05/2022	12:15:48:436
0,094	20/05/2022	12:15:48:936
0,094	20/05/2022	12:15:49:436
0,094	20/05/2022	12:15:49:936
0,094	20/05/2022	12:15:50:436
0,100	20/05/2022	12:15:50:936
0,100	20/05/2022	12:15:51:436
0,103	20/05/2022	12:15:51:936
0,103	20/05/2022	12:15:52:436
0,103	20/05/2022	12:15:52:936
0,109	20/05/2022	12:15:53:436
0,109	20/05/2022	12:15:53:936
0,109	20/05/2022	12:15:54:436
0,109	20/05/2022	12:15:54:936
0,109	20/05/2022	12:15:55:436
0,109	20/05/2022	12:15:55:936
0,109	20/05/2022	12:15:56:436
0,109	20/05/2022	12:15:56:936
0,109	20/05/2022	12:15:57:436
0,109	20/05/2022	12:15:57:936
0,109	20/05/2022	12:15:58:436
0,109	20/05/2022	12:15:58:936
0,109	20/05/2022	12:15:59:436
0,112	20/05/2022	12:15:59:936
0,112	20/05/2022	12:16:00:436
0,112	20/05/2022	12:16:00:936
0,112	20/05/2022	12:16:01:436
0,112	20/05/2022	12:16:01:936
0,112	20/05/2022	12:16:02:436
0,112	20/05/2022	12:16:02:936
0,112	20/05/2022	12:16:03:436
0,112	20/05/2022	12:16:03:936
0,112	20/05/2022	12:16:04:436
0,112	20/05/2022	12:16:04:936
0,112	20/05/2022	12:16:05:436
0,112	20/05/2022	12:16:05:936
0,112	20/05/2022	12:16:06:436
0,112	20/05/2022	12:16:06:936
0,112	20/05/2022	12:16:07:436
0,112	20/05/2022	12:16:07:936
0,112	20/05/2022	12:16:08:436
0,112	20/05/2022	12:16:08:936
0,112	20/05/2022	12:16:09:436
0,112	20/05/2022	12:16:09:936
0,112	20/05/2022	12:16:10:436
0,112	20/05/2022	12:16:10:936
0,112	20/05/2022	12:16:11:436
0,112	20/05/2022	12:16:11:936
0,112	20/05/2022	12:16:12:436
0,112	20/05/2022	12:16:12:936
0,109	20/05/2022	12:16:13:436
0,109	20/05/2022	12:16:13:936
0,109	20/05/2022	12:16:14:436
0,103	20/05/2022	12:16:14:936
0,103	20/05/2022	12:16:15:436
0,103	20/05/2022	12:16:15:936
0,103	20/05/2022	12:16:16:436
0,103	20/05/2022	12:16:16:936
0,103	20/05/2022	12:16:17:436
0,103	20/05/2022	12:16:17:936
0,103	20/05/2022	12:16:18:436
0,103	20/05/2022	12:16:18:936
0,103	20/05/2022	12:16:19:436
0,103	20/05/2022	12:16:19:936
0,103	20/05/2022	12:16:20:436
0,103	20/05/2022	12:16:20:936
0,103	20/05/2022	12:16:21:436
0,103	20/05/2022	12:16:21:936
0,097	20/05/2022	12:16:22:436
0,097	20/05/2022	12:16:22:936
0,094	20/05/2022	12:16:23:436
0,094	20/05/2022	12:16:23:936
0,091	20/05/2022	12:16:24:436
0,091	20/05/2022	12:16:24:936
0,091	20/05/2022	12:16:25:436
0,091	20/05/2022	12:16:25:936
0,091	20/05/2022	12:16:26:436
0,091	20/05/2022	12:16:26:936
0,091	20/05/2022	12:16:27:436
0,091	20/05/2022	12:16:27:936
0,091	20/05/2022	12:16:28:436
0,091	20/05/2022	12:16:28:936
0,091	20/05/2022	12:16:29:436
0,097	20/05/2022	12:16:29:936
0,097	20/05/2022	12:16:30:436
0,097	20/05/2022	12:16:30:936
0,097	20/05/2022	12:16:31:436
0,097	20/05/2022	12:16:31:936
0,100	20/05/2022	12:16:32:436
0,100	20/05/2022	12:16:32:936
0,100	20/05/2022	12:16:33:436
0,100	20/05/2022	12:16:33:936
0,103	20/05/2022	12:16:34:436
0,103	20/05/2022	12:16:34:936
0,109	20/05/2022	12:16:35:436
0,109	20/05/2022	12:16:35:936
0,115	20/05/2022	12:16:36:436
0,115	20/05/2022	12:16:36:936
0,109	20/05/2022	12:16:37:436
0,109	20/05/2022	12:16:37:936
0,109	20/05/2022	12:16:38:436
0,109	20/05/2022	12:16:38:936
0,109	20/05/2022	12:16:39:436
0,109	20/05/2022	12:16:39:936
0,103	20/05/2022	12:16:40:436
0,103	20/05/2022	12:16:40:936
0,103	20/05/2022	12:16:41:436
0,103	20/05/2022	12:16:41:936
0,103	20/05/2022	12:16:42:436
0,103	20/05/2022	12:16:42:936
0,103	20/05/2022	12:16:43:436
0,103	20/05/2022	12:16:43:936
0,109	20/05/2022	12:16:44:436
0,109	20/05/2022	12:16:44:936
0,109	20/05/2022	12:16:45:436
0,109	20/05/2022	12:16:45:936
0,109	20/05/2022	12:16:46:436
0,115	20/05/2022	12:16:46:936
0,115	20/05/2022	12:16:47:436
0,115	20/05/2022	12:16:47:936
0,115	20/05/2022	12:16:48:436
0,115	20/05/2022	12:16:48:936
0,115	20/05/2022	12:16:49:436
0,115	20/05/2022	12:16:49:936
0,115	20/05/2022	12:16:50:436
0,115	20/05/2022	12:16:50:936
0,115	20/05/2022	12:16:51:436
0,115	20/05/2022	12:16:51:936
0,109	20/05/2022	12:16:52:436
0,106	20/05/2022	12:16:52:936
0,106	20/05/2022	12:16:53:436
0,106	20/05/2022	12:16:53:936
0,106	20/05/2022	12:16:54:436
0,106	20/05/2022	12:16:54:936
0,106	20/05/2022	12:16:55:436
0,106	20/05/2022	12:16:55:936
0,100	20/05/2022	12:16:56:436
0,100	20/05/2022	12:16:56:936
0,094	20/05/2022	12:16:57:436
0,094	20/05/2022	12:16:57:936
0,094	20/05/2022	12:16:58:436
0,094	20/05/2022	12:16:58:936
0,094	20/05/2022	12:16:59:436
0,094	20/05/2022	12:16:59:936
0,091	20/05/2022	12:17:00:436
0,091	20/05/2022	12:17:00:936
0,091	20/05/2022	12:17:01:436
0,091	20/05/2022	12:17:01:936
0,091	20/05/2022	12:17:02:436
0,091	20/05/2022	12:17:02:936
0,091	20/05/2022	12:17:03:436
0,085	20/05/2022	12:17:03:936
0,085	20/05/2022	12:17:04:436
0,085	20/05/2022	12:17:04:936
0,085	20/05/2022	12:17:05:436
0,085	20/05/2022	12:17:05:936
0,091	20/05/2022	12:17:06:436
0,091	20/05/2022	12:17:06:936
0,091	20/05/2022	12:17:07:436
0,091	20/05/2022	12:17:07:936
0,091	20/05/2022	12:17:08:436
0,091	20/05/2022	12:17:08:936
0,091	20/05/2022	12:17:09:436
0,091	20/05/2022	12:17:09:936
0,091	20/05/2022	12:17:10:436
0,091	20/05/2022	12:17:10:936
0,094	20/05/2022	12:17:11:436
0,094	20/05/2022	12:17:11:936
0,094	20/05/2022	12:17:12:436
0,094	20/05/2022	12:17:12:936
0,094	20/05/2022	12:17:13:436
0,094	20/05/2022	12:17:13:936
0,094	20/05/2022	12:17:14:436
0,094	20/05/2022	12:17:14:936
0,094	20/05/2022	12:17:15:436
0,094	20/05/2022	12:17:15:936
0,094	20/05/2022	12:17:16:436
0,094	20/05/2022	12:17:16:936
0,094	20/05/2022	12:17:17:436
0,094	20/05/2022	12:17:17:936
0,094	20/05/2022	12:17:18:436
0,094	20/05/2022	12:17:18:936
0,094	20/05/2022	12:17:19:436
0,094	20/05/2022	12:17:19:936
0,094	20/05/2022	12:17:20:436
0,094	20/05/2022	12:17:20:936
0,094	20/05/2022	12:17:21:436
0,091	20/05/2022	12:17:21:936
0,091	20/05/2022	12:17:22:436
0,091	20/05/2022	12:17:22:936
0,091	20/05/2022	12:17:23:436
0,085	20/05/2022	12:17:23:936
0,085	20/05/2022	12:17:24:436
0,085	20/05/2022	12:17:24:936
0,085	20/05/2022	12:17:25:436
0,085	20/05/2022	12:17:25:936
0,085	20/05/2022	12:17:26:436
0,085	20/05/2022	12:17:26:936
0,085	20/05/2022	12:17:27:436
0,085	20/05/2022	12:17:27:936
0,085	20/05/2022	12:17:28:436
0,085	20/05/2022	12:17:28:936
0,085	20/05/2022	12:17:29:436
0,085	20/05/2022	12:17:29:936
0,085	20/05/2022	12:17:30:436
0,085	20/05/2022	12:17:30:936
0,085	20/05/2022	12:17:31:436
0,085	20/05/2022	12:17:31:936
0,085	20/05/2022	12:17:32:436
0,088	20/05/2022	12:17:32:936
0,088	20/05/2022	12:17:33:436
0,088	20/05/2022	12:17:33:936
0,088	20/05/2022	12:17:34:436
0,088	20/05/2022	12:17:34:936
0,088	20/05/2022	12:17:35:436
0,088	20/05/2022	12:17:35:936
0,088	20/05/2022	12:17:36:436
0,085	20/05/2022	12:17:36:936
0,082	20/05/2022	12:17:37:436
0,082	20/05/2022	12:17:37:936
0,076	20/05/2022	12:17:38:436
0,076	20/05/2022	12:17:38:936
0,076	20/05/2022	12:17:39:436
0,076	20/05/2022	12:17:39:936
0,076	20/05/2022	12:17:40:436
0,076	20/05/2022	12:17:40:936
0,076	20/05/2022	12:17:41:436
0,070	20/05/2022	12:17:41:936
0,070	20/05/2022	12:17:42:436
0,070	20/05/2022	12:17:42:936
0,070	20/05/2022	12:17:43:436
0,070	20/05/2022	12:17:43:936
0,070	20/05/2022	12:17:44:436
0,070	20/05/2022	12:17:44:936
0,070	20/05/2022	12:17:45:436
0,070	20/05/2022	12:17:45:936
0,070	20/05/2022	12:17:46:436
0,067	20/05/2022	12:17:46:936
0,067	20/05/2022	12:17:47:436
0,067	20/05/2022	12:17:47:936
0,064	20/05/2022	12:17:48:436
0,064	20/05/2022	12:17:48:936
0,064	20/05/2022	12:17:49:436
0,064	20/05/2022	12:17:49:936
0,064	20/05/2022	12:17:50:436
0,064	20/05/2022	12:17:50:936
0,064	20/05/2022	12:17:51:436
0,064	20/05/2022	12:17:51:936
0,064	20/05/2022	12:17:52:436
0,064	20/05/2022	12:17:52:936
0,064	20/05/2022	12:17:53:436
0,064	20/05/2022	12:17:53:936
0,064	20/05/2022	12:17:54:436
0,064	20/05/2022	12:17:54:936
0,064	20/05/2022	12:17:55:436
0,064	20/05/2022	12:17:55:936
0,064	20/05/2022	12:17:56:436
0,064	20/05/2022	12:17:56:936
0,064	20/05/2022	12:17:57:436
0,064	20/05/2022	12:17:57:936
0,064	20/05/2022	12:17:58:436
0,064	20/05/2022	12:17:58:936
0,064	20/05/2022	12:17:59:436
0,064	20/05/2022	12:17:59:936
0,064	20/05/2022	12:18:00:436
0,064	20/05/2022	12:18:00:936
0,064	20/05/2022	12:18:01:436
0,064	20/05/2022	12:18:01:936
0,064	20/05/2022	12:18:02:436
0,064	20/05/2022	12:18:02:936
0,064	20/05/2022	12:18:03:436
0,064	20/05/2022	12:18:03:936
0,064	20/05/2022	12:18:04:436
0,064	20/05/2022	12:18:04:936
0,064	20/05/2022	12:18:05:436
0,061	20/05/2022	12:18:05:936
0,055	20/05/2022	12:18:06:436
0,055	20/05/2022	12:18:06:936
0,055	20/05/2022	12:18:07:436
0,055	20/05/2022	12:18:07:936
0,055	20/05/2022	12:18:08:436
0,055	20/05/2022	12:18:08:936
0,055	20/05/2022	12:18:09:436
0,055	20/05/2022	12:18:09:936
0,058	20/05/2022	12:18:10:436
0,058	20/05/2022	12:18:10:936
0,058	20/05/2022	12:18:11:436
0,058	20/05/2022	12:18:11:936
0,058	20/05/2022	12:18:12:436
0,058	20/05/2022	12:18:12:936
0,058	20/05/2022	12:18:13:436
0,058	20/05/2022	12:18:13:936
0,058	20/05/2022	12:18:14:436
0,058	20/05/2022	12:18:14:936
0,058	20/05/2022	12:18:15:436
0,058	20/05/2022	12:18:15:936
0,058	20/05/2022	12:18:16:436
0,058	20/05/2022	12:18:16:936
0,058	20/05/2022	12:18:17:436
0,058	20/05/2022	12:18:17:936
0,058	20/05/2022	12:18:18:436
0,058	20/05/2022	12:18:18:936
0,058	20/05/2022	12:18:19:436
0,058	20/05/2022	12:18:19:936
0,058	20/05/2022	12:18:20:436
0,058	20/05/2022	12:18:20:936
0,064	20/05/2022	12:18:21:436
0,064	20/05/2022	12:18:21:936
0,064	20/05/2022	12:18:22:436
0,064	20/05/2022	12:18:22:936
0,064	20/05/2022	12:18:23:436
0,064	20/05/2022	12:18:23:936
0,064	20/05/2022	12:18:24:436
0,064	20/05/2022	12:18:24:936
0,064	20/05/2022	12:18:25:436
0,064	20/05/2022	12:18:25:936
0,064	20/05/2022	12:18:26:436
0,064	20/05/2022	12:18:26:936
0,064	20/05/2022	12:18:27:436
0,064	20/05/2022	12:18:27:936
0,070	20/05/2022	12:18:28:436
0,070	20/05/2022	12:18:28:936
0,070	20/05/2022	12:18:29:436
0,076	20/05/2022	12:18:29:936
0,076	20/05/2022	12:18:30:436
0,076	20/05/2022	12:18:30:936
0,076	20/05/2022	12:18:31:436
0,076	20/05/2022	12:18:31:936
0,076	20/05/2022	12:18:32:436
0,076	20/05/2022	12:18:32:936
0,076	20/05/2022	12:18:33:436
0,076	20/05/2022	12:18:33:936
0,076	20/05/2022	12:18:34:436
0,076	20/05/2022	12:18:34:936
0,082	20/05/2022	12:18:35:436
0,082	20/05/2022	12:18:35:936
0,082	20/05/2022	12:18:36:436
0,082	20/05/2022	12:18:36:936
0,082	20/05/2022	12:18:37:436
0,088	20/05/2022	12:18:37:936
0,088	20/05/2022	12:18:38:436
0,088	20/05/2022	12:18:38:936
0,088	20/05/2022	12:18:39:436
0,088	20/05/2022	12:18:39:936
0,088	20/05/2022	12:18:40:436
0,082	20/05/2022	12:18:40:936
0,082	20/05/2022	12:18:41:436
0,079	20/05/2022	12:18:41:936
0,079	20/05/2022	12:18:42:436
0,073	20/05/2022	12:18:42:936
0,073	20/05/2022	12:18:43:436
0,073	20/05/2022	12:18:43:936
0,073	20/05/2022	12:18:44:436
0,073	20/05/2022	12:18:44:936
0,073	20/05/2022	12:18:45:436
0,073	20/05/2022	12:18:45:936
0,070	20/05/2022	12:18:46:436
0,070	20/05/2022	12:18:46:936
0,070	20/05/2022	12:18:47:436
0,070	20/05/2022	12:18:47:936
0,070	20/05/2022	12:18:48:436
0,070	20/05/2022	12:18:48:936
0,070	20/05/2022	12:18:49:436
0,070	20/05/2022	12:18:49:936
0,070	20/05/2022	12:18:50:436
0,070	20/05/2022	12:18:50:936
0,070	20/05/2022	12:18:51:436
0,070	20/05/2022	12:18:51:936
0,070	20/05/2022	12:18:52:436
0,070	20/05/2022	12:18:52:936
0,070	20/05/2022	12:18:53:436
0,070	20/05/2022	12:18:53:936
0,070	20/05/2022	12:18:54:436
0,070	20/05/2022	12:18:54:936
0,070	20/05/2022	12:18:55:436
0,070	20/05/2022	12:18:55:936
0,070	20/05/2022	12:18:56:436
0,070	20/05/2022	12:18:56:936
0,070	20/05/2022	12:18:57:436
0,070	20/05/2022	12:18:57:936
0,070	20/05/2022	12:18:58:436
0,070	20/05/2022	12:18:58:936
0,070	20/05/2022	12:18:59:436
0,070	20/05/2022	12:18:59:936
0,070	20/05/2022	12:19:00:436
0,076	20/05/2022	12:19:00:936
0,076	20/05/2022	12:19:01:436
0,076	20/05/2022	12:19:01:936
0,076	20/05/2022	12:19:02:436
0,076	20/05/2022	12:19:02:936
0,076	20/05/2022	12:19:03:436
0,076	20/05/2022	12:19:03:936
0,076	20/05/2022	12:19:04:436
0,076	20/05/2022	12:19:04:936
0,076	20/05/2022	12:19:05:436
0,076	20/05/2022	12:19:05:936
0,076	20/05/2022	12:19:06:436
0,076	20/05/2022	12:19:06:936
0,076	20/05/2022	12:19:07:436
0,076	20/05/2022	12:19:07:936
0,076	20/05/2022	12:19:08:436
0,076	20/05/2022	12:19:08:936
0,076	20/05/2022	12:19:09:436
0,076	20/05/2022	12:19:09:936
0,076	20/05/2022	12:19:10:436
0,076	20/05/2022	12:19:10:936
0,076	20/05/2022	12:19:11:436
0,082	20/05/2022	12:19:11:936
0,082	20/05/2022	12:19:12:436
0,088	20/05/2022	12:19:12:936
0,088	20/05/2022	12:19:13:436
0,094	20/05/2022	12:19:13:936
0,094	20/05/2022	12:19:14:436
0,094	20/05/2022	12:19:14:936
0,094	20/05/2022	12:19:15:436
0,100	20/05/2022	12:19:15:936
0,100	20/05/2022	12:19:16:436
0,100	20/05/2022	12:19:16:936
0,100	20/05/2022	12:19:17:436
0,100	20/05/2022	12:19:17:936
0,100	20/05/2022	12:19:18:436
0,100	20/05/2022	12:19:18:936
0,100	20/05/2022	12:19:19:436
0,100	20/05/2022	12:19:19:936
0,106	20/05/2022	12:19:20:436
0,106	20/05/2022	12:19:20:936
0,106	20/05/2022	12:19:21:436
0,106	20/05/2022	12:19:21:936
0,106	20/05/2022	12:19:22:436
0,106	20/05/2022	12:19:22:936
0,106	20/05/2022	12:19:23:436
0,100	20/05/2022	12:19:23:936
0,100	20/05/2022	12:19:24:436
0,100	20/05/2022	12:19:24:936
0,097	20/05/2022	12:19:25:436
0,097	20/05/2022	12:19:25:936
0,094	20/05/2022	12:19:26:436
0,094	20/05/2022	12:19:26:936
0,091	20/05/2022	12:19:27:436
0,091	20/05/2022	12:19:27:936
0,091	20/05/2022	12:19:28:436
0,091	20/05/2022	12:19:28:936
0,091	20/05/2022	12:19:29:436
0,091	20/05/2022	12:19:29:936
0,091	20/05/2022	12:19:30:436
0,091	20/05/2022	12:19:30:936
0,085	20/05/2022	12:19:31:436
0,085	20/05/2022	12:19:31:936
0,085	20/05/2022	12:19:32:436
0,085	20/05/2022	12:19:32:936
0,079	20/05/2022	12:19:33:436
0,079	20/05/2022	12:19:33:936
0,079	20/05/2022	12:19:34:436
0,079	20/05/2022	12:19:34:936
0,079	20/05/2022	12:19:35:436
0,079	20/05/2022	12:19:35:936
0,079	20/05/2022	12:19:36:436
0,079	20/05/2022	12:19:36:936
0,079	20/05/2022	12:19:37:436
0,079	20/05/2022	12:19:37:936
0,079	20/05/2022	12:19:38:436
0,073	20/05/2022	12:19:38:936
0,073	20/05/2022	12:19:39:436
0,073	20/05/2022	12:19:39:936
0,073	20/05/2022	12:19:40:436
0,073	20/05/2022	12:19:40:936
0,073	20/05/2022	12:19:41:436
0,073	20/05/2022	12:19:41:936
0,073	20/05/2022	12:19:42:436
0,073	20/05/2022	12:19:42:936
0,073	20/05/2022	12:19:43:436
0,073	20/05/2022	12:19:43:936
0,079	20/05/2022	12:19:44:436
0,079	20/05/2022	12:19:44:936
0,079	20/05/2022	12:19:45:436
0,079	20/05/2022	12:19:45:936
0,079	20/05/2022	12:19:46:436
0,085	20/05/2022	12:19:46:936
0,085	20/05/2022	12:19:47:436
0,085	20/05/2022	12:19:47:936
0,085	20/05/2022	12:19:48:436
0,085	20/05/2022	12:19:48:936
0,085	20/05/2022	12:19:49:436
0,085	20/05/2022	12:19:49:936
0,085	20/05/2022	12:19:50:436
0,085	20/05/2022	12:19:50:936
0,085	20/05/2022	12:19:51:436
0,085	20/05/2022	12:19:51:936
0,085	20/05/2022	12:19:52:436
0,085	20/05/2022	12:19:52:936
0,085	20/05/2022	12:19:53:436
0,085	20/05/2022	12:19:53:936
0,085	20/05/2022	12:19:54:436
0,085	20/05/2022	12:19:54:936
0,085	20/05/2022	12:19:55:436
0,085	20/05/2022	12:19:55:936
0,085	20/05/2022	12:19:56:436
0,085	20/05/2022	12:19:56:936
0,085	20/05/2022	12:19:57:436
0,085	20/05/2022	12:19:57:936
0,085	20/05/2022	12:19:58:436
0,085	20/05/2022	12:19:58:936
0,085	20/05/2022	12:19:59:436
0,085	20/05/2022	12:19:59:936
0,085	20/05/2022	12:20:00:436
0,085	20/05/2022	12:20:00:936
0,085	20/05/2022	12:20:01:436
0,085	20/05/2022	12:20:01:936
0,085	20/05/2022	12:20:02:436
0,085	20/05/2022	12:20:02:936
0,085	20/05/2022	12:20:03:436
0,085	20/05/2022	12:20:03:936
0,085	20/05/2022	12:20:04:436
0,085	20/05/2022	12:20:04:936
0,085	20/05/2022	12:20:05:436
0,085	20/05/2022	12:20:05:936
0,085	20/05/2022	12:20:06:436
0,085	20/05/2022	12:20:06:936
0,085	20/05/2022	12:20:07:436
0,085	20/05/2022	12:20:07:936
0,085	20/05/2022	12:20:08:436
0,085	20/05/2022	12:20:08:936
0,085	20/05/2022	12:20:09:436
0,085	20/05/2022	12:20:09:936
0,085	20/05/2022	12:20:10:436
0,085	20/05/2022	12:20:10:936
0,085	20/05/2022	12:20:11:436
0,085	20/05/2022	12:20:11:936
0,085	20/05/2022	12:20:12:436
0,085	20/05/2022	12:20:12:936
0,085	20/05/2022	12:20:13:436
0,085	20/05/2022	12:20:13:936
0,085	20/05/2022	12:20:14:436
0,085	20/05/2022	12:20:14:936
0,085	20/05/2022	12:20:15:436
0,085	20/05/2022	12:20:15:936
0,082	20/05/2022	12:20:16:436
0,082	20/05/2022	12:20:16:936
0,082	20/05/2022	12:20:17:436
0,082	20/05/2022	12:20:17:936
0,082	20/05/2022	12:20:18:436
0,076	20/05/2022	12:20:18:936
0,076	20/05/2022	12:20:19:436
0,076	20/05/2022	12:20:19:936
0,076	20/05/2022	12:20:20:436
0,073	20/05/2022	12:20:20:936
0,073	20/05/2022	12:20:21:436
0,067	20/05/2022	12:20:21:936
0,067	20/05/2022	12:20:22:436
0,067	20/05/2022	12:20:22:936
0,061	20/05/2022	12:20:23:436
0,061	20/05/2022	12:20:23:936
0,061	20/05/2022	12:20:24:436
0,061	20/05/2022	12:20:24:936
0,061	20/05/2022	12:20:25:436
0,061	20/05/2022	12:20:25:936
0,061	20/05/2022	12:20:26:436
0,061	20/05/2022	12:20:26:936
0,061	20/05/2022	12:20:27:436
0,061	20/05/2022	12:20:27:936
0,061	20/05/2022	12:20:28:436
0,061	20/05/2022	12:20:28:936
0,061	20/05/2022	12:20:29:436
0,061	20/05/2022	12:20:29:936
0,061	20/05/2022	12:20:30:436
0,061	20/05/2022	12:20:30:936
0,061	20/05/2022	12:20:31:436
0,061	20/05/2022	12:20:31:936
0,061	20/05/2022	12:20:32:436
0,061	20/05/2022	12:20:32:936
0,061	20/05/2022	12:20:33:436
0,061	20/05/2022	12:20:33:936
0,064	20/05/2022	12:20:34:436
0,070	20/05/2022	12:20:34:936
0,076	20/05/2022	12:20:35:436
0,076	20/05/2022	12:20:35:936
0,076	20/05/2022	12:20:36:436
0,076	20/05/2022	12:20:36:936
0,076	20/05/2022	12:20:37:436
0,076	20/05/2022	12:20:37:936
0,076	20/05/2022	12:20:38:436
0,076	20/05/2022	12:20:38:936
0,076	20/05/2022	12:20:39:436
0,070	20/05/2022	12:20:39:936
0,067	20/05/2022	12:20:40:436
0,067	20/05/2022	12:20:40:936
0,067	20/05/2022	12:20:41:436
0,064	20/05/2022	12:20:41:936
0,064	20/05/2022	12:20:42:436
0,064	20/05/2022	12:20:42:936
0,064	20/05/2022	12:20:43:436
0,064	20/05/2022	12:20:43:936
0,064	20/05/2022	12:20:44:436
0,061	20/05/2022	12:20:44:936
0,061	20/05/2022	12:20:45:436
0,061	20/05/2022	12:20:45:936
0,061	20/05/2022	12:20:46:436
0,061	20/05/2022	12:20:46:936
0,061	20/05/2022	12:20:47:436
0,061	20/05/2022	12:20:47:936
0,061	20/05/2022	12:20:48:436
0,061	20/05/2022	12:20:48:936
0,064	20/05/2022	12:20:49:436
0,064	20/05/2022	12:20:49:936
0,064	20/05/2022	12:20:50:436
0,064	20/05/2022	12:20:50:936
0,064	20/05/2022	12:20:51:436
0,064	20/05/2022	12:20:51:936
0,064	20/05/2022	12:20:52:436
0,064	20/05/2022	12:20:52:936
0,064	20/05/2022	12:20:53:436
0,064	20/05/2022	12:20:53:936
0,064	20/05/2022	12:20:54:436
0,061	20/05/2022	12:20:54:936
0,061	20/05/2022	12:20:55:436
0,061	20/05/2022	12:20:55:936
0,061	20/05/2022	12:20:56:436
0,061	20/05/2022	12:20:56:936
0,061	20/05/2022	12:20:57:436
0,061	20/05/2022	12:20:57:936
0,061	20/05/2022	12:20:58:436
0,061	20/05/2022	12:20:58:936
0,067	20/05/2022	12:20:59:436
0,067	20/05/2022	12:20:59:936
0,073	20/05/2022	12:21:00:436
0,073	20/05/2022	12:21:00:936
0,073	20/05/2022	12:21:01:436
0,073	20/05/2022	12:21:01:936
0,079	20/05/2022	12:21:02:436
0,079	20/05/2022	12:21:02:936
0,079	20/05/2022	12:21:03:436
0,079	20/05/2022	12:21:03:936
0,085	20/05/2022	12:21:04:436
0,085	20/05/2022	12:21:04:936
0,085	20/05/2022	12:21:05:436
0,085	20/05/2022	12:21:05:936
0,085	20/05/2022	12:21:06:436
0,085	20/05/2022	12:21:06:936
0,085	20/05/2022	12:21:07:436
0,085	20/05/2022	12:21:07:936
0,085	20/05/2022	12:21:08:436
0,088	20/05/2022	12:21:08:936
0,088	20/05/2022	12:21:09:436
0,088	20/05/2022	12:21:09:936
0,088	20/05/2022	12:21:10:436
0,088	20/05/2022	12:21:10:936
0,088	20/05/2022	12:21:11:436
0,088	20/05/2022	12:21:11:936
0,088	20/05/2022	12:21:12:436
0,088	20/05/2022	12:21:12:936
0,088	20/05/2022	12:21:13:436
0,088	20/05/2022	12:21:13:936
0,088	20/05/2022	12:21:14:436
0,088	20/05/2022	12:21:14:936
0,082	20/05/2022	12:21:15:436
0,082	20/05/2022	12:21:15:936
0,082	20/05/2022	12:21:16:436
0,076	20/05/2022	12:21:16:936
0,076	20/05/2022	12:21:17:436
0,076	20/05/2022	12:21:17:936
0,082	20/05/2022	12:21:18:436
0,082	20/05/2022	12:21:18:936
0,082	20/05/2022	12:21:19:436
